country_code;year;gear_type;metier;mismatch;;Count of mismatch;Column Labels;;;;;;;;;;;
DNK;2014;OTT;OTB_DEF_>=120_3_120;#VALUE!;;;;;;;;;;;;;;
ESP;2019;SV;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2013;GND;GNS_DEF_120-219_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;SV;SDN_MCF_55-64_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2021;OTB;PTM_SPF_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2013;SPR;SSC_DEF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;OTT;OTB_MCD_55-64_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;OTB;DRB_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;OTT;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2017;DRH;DRB_MOL_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;OTT;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2017;LHP;GNS_DEF_>=16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;SV;NK;#VALUE!;;;;;;;;;;;;;;
FRA;2020;PTB;OTB_CEP_70-89_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;GNS;NK;#VALUE!;;;;;;;;;;;;;;
DNK;2020;FPN;GNS_SPF_31-49_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LTL;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LHM;MIS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;LHP;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LHM;LHP_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LHM;LH_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2020;LLD;GTR_DEF_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2014;GNS;GTR_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LHP;MIS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
SVN;2022;LHM;LHP_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LLS;LHM_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;LHP;LH_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2021;LHP;NK;#VALUE!;;;;;;;;;;;;;;
PRT;2020;FPO;NK;#VALUE!;;;;;;;;;;;;;;
DNK;2016;OTB;FPN_CAT_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;GNC;NK;#VALUE!;;;;;;;;;;;;;;
DNK;2019;GTR;GNS_CRU_>=220_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;DRB;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;LLS;FPO_CRU_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;FPO;LHM_DWS_0_0_0;#VALUE!;;;;;;;;;;;;;;
IOM;2016;LLS;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;GND;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
NIR;2017;LTL;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LLS;LH_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2019;SB;SV_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;OTB;DRB_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;DRB;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2023;GTR;GNS_DEF_>=220_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;LHP;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LHP;FPO_FIF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
MLT;2022;SV;SB_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;LHM;GTR_DEF_>=16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LHM;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2021;LLS;LLD_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;DRB;GTR_DEF_>=16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;PS;LHM_DWS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;FPO;MIS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LHP;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LHP;MIS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;LA;PS_SPF_10-31_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2018;LLD;GNS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;GNS;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
NIR;2017;LHP;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2021;LLS;GNS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2017;NK;FWR_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;GTN;GTR_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2017;OTT;OTB_CRU_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2021;FPN;GNS_DEF_120-219_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;DRB;HMD_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2013;OTT;PTM_LPF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;GTR;GNS_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;LHP;GTR_DEF_>=16_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2017;GTR;GNS_DEF_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2016;LTL;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LHP;LH_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;OTB;PTB_MPD_55-64_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2017;GNS;NK;#VALUE!;;;;;;;;;;;;;;
GRC;2022;LLD;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2015;LHP;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2017;LLS;GTR_DEF_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2015;FPO;NK;#VALUE!;;;;;;;;;;;;;;
IRL;2016;OTT;OTB_CRU_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LA;NK;#VALUE!;;;;;;;;;;;;;;
DNK;2013;OTB;GNS_DEF_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2020;OTB;PTM_SPF_32-39_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2015;GND;GNS_DEF_>=220_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2016;SSC;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2015;PTM;OTM_SPF_32-89_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;OTB;PTM_SPF_40-54_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2019;LHP;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2022;GTR;FPO_FIF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;FPN;NK;#VALUE!;;;;;;;;;;;;;;
GRC;2022;PS;GTR_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LHP;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;FPO;GTR_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;GNS;GTR_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LA;PS_SPF_10-31_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2020;LLS;NK;#VALUE!;;;;;;;;;;;;;;
PRT;2017;PS;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2015;FPO;SV_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;FPO;LHP_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;LHM;MIS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2016;GTR;SV_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;FPO;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;SV;SX_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2020;GNS;FYK_CAT_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;LNB;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2016;FPO;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;OTB;GTR_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2018;OTT;NK;#VALUE!;;;;;;;;;;;;;;
PRT;2016;LLS;LLD_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
IOM;2014;LLS;LLD_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2014;GND;FPO_CRU_0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;OTT;OTB_CRU_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2016;FPO;FPN_CAT_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2019;PTM;OTB_DEF_<16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LLS;LLD_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2016;GTR;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;GTR;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2014;NO;LLS_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2022;LLS;FPO_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LTL;GNS_DEF_>=16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;OTB;DRB_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2018;FPO;GNS_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;GNS;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2015;GTR;FPN_CAT_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;SV;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2021;GTR;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2015;FPN;GNS_DEF_>=157_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;LHP;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2015;PTB;OTB_CEP_70-89_0_0;#VALUE!;;;;;;;;;;;;;;
HRV;2021;NK;GNS_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;GTN;GTR_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2015;LLS;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;GTR;GNS_DEF_90-99_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2017;GTR;GNS_DEF_>=157_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2018;PTB;OTB_MCD_90-99_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;FPO;PS_SPF_10-31_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2017;FPO;NK;#VALUE!;;;;;;;;;;;;;;
FRA;2019;NO;FOO_MOL_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;LHP;LH_CEP_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LTL;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2017;GTR;FPO_CRU_>0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2019;FPO;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;PTB;PTM_LPF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2016;GNC;GNS_SPF_50-70_0_0;#VALUE!;;;;;;;;;;;;;;
SVN;2020;LHM;LHP_CEP_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;DRB;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2014;GTR;OTB_DEF_>=120_3_120;#VALUE!;;;;;;;;;;;;;;
ESP;2016;SV;NK;#VALUE!;;;;;;;;;;;;;;
IRL;2019;PTM;OTM_LPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2020;NO;FOO_CRU_0_0_0;#VALUE!;;;;;;;;;;;;;;
BGR;2020;NO;DIV_MOL_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;LHM;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;LHM;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;GTN;GTR_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;GNS;LH_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2018;OTB;PTM_SPF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;GND;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2013;OTB;GNS_ANA_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2019;GND;PTM_SPF_40-54_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LLD;NK;#VALUE!;;;;;;;;;;;;;;
FRA;2015;NO;DIV_CEP_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LHP;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
CYP;2019;GTN;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2023;GTN;LLS_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2015;GNS;FPN_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2022;HMD;HMS_SWD_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LHM;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;PS;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2018;OTT;OTB_MCD_90-99_1_300;#VALUE!;;;;;;;;;;;;;;
PRT;2022;GTR;GNS_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LTL;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2016;GTR;FPO_CRU_>0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2020;SV;SB_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;OTT;OTB_DEF_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2020;PS;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2016;LHM;LH_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;LLS;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;HMD;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2016;OTB;TBB_CRU_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2023;OTT;TBB_CRU_16-31_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2019;PTB;OTB_MCD_90-99_1_300;#VALUE!;;;;;;;;;;;;;;
ESP;2022;LLD;GNS_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2018;LLS;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;OTM;OTB_CRU_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;NK;LHP_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2018;GNC;GNS_SPF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2018;FPO;PTM_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;GNS;GTR_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2020;GNC;GNS_CRU_10-30_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2015;GNS;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LLD;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2014;LLS;GTR_DEF_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LTL;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;FPO;NK;#VALUE!;;;;;;;;;;;;;;
ENG;2016;OTM;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;OTM;PTM_SPF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2022;OTB;PTM_SPF_32-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;LA;HMD_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2014;OTT;OTB_CRU_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
POL;2016;GTR;GNS_ANA_>=157_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;LHP;LHM_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;GNS;FPO_CRU_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LTL;GTR_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2020;LLS;LLD_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2019;OTB;OTT_DEF_>=120_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2016;GNC;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;GNS;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2015;PTB;OTB_DEF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2013;DRB;OTB_DEF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2022;GNS;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2017;GTR;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LHP;LH_CEP_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2014;OTT;OTB_DEF_32-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;FPO;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2014;FPO;GNS_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2015;OTB;LLD_ANA_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LHP;LHM_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;DRB;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2014;SV;SSC_DEF_>=120_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2013;GTR;NK;#VALUE!;;;;;;;;;;;;;;
SCO;2019;GTR;NK;#VALUE!;;;;;;;;;;;;;;
IRL;2017;PTM;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;PS;GTR_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;FPO;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LNB;PS_SPF_10-31_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2016;GTN;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2013;LLS;LLD_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2016;GTN;GNS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LLS;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2017;SB;SV_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2023;FPO;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LTL;FPO_FIF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;TBB;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2018;OTT;OTB_MCD_90-99_1_270;#VALUE!;;;;;;;;;;;;;;
IRL;2013;FPO;PTM_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2021;GTR;GNS_DEF_32-89_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2013;GNC;GNS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2015;LLS;NK;#VALUE!;;;;;;;;;;;;;;
IRL;2018;OTM;PTM_SPF_32-39_0_0;#VALUE!;;;;;;;;;;;;;;
GRC;2015;OTB;SV_DEF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;GTN;FWR_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;LTL;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2014;PTB;NK;#VALUE!;;;;;;;;;;;;;;
IRL;2020;OTB;PTM_SPF_40-54_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2018;FPO;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2018;DRB;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;DRB;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;PS;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;HMD;GNS_DEF_50-59_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;OTB;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2016;SV;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;DRB;NK;#VALUE!;;;;;;;;;;;;;;
DNK;2014;PTM;OTM_SPF_16-31_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;HMD;DRB_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;LHM;LHP_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2012;PTB;PTM_SPF_40-54_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;LHM;GNS_DEF_>=220_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2018;NO;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LLS;LHM_DWS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;GNC;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;LTL;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2015;LLS;LHM_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2014;LNB;LN_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;LTL;LHM_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2019;GNC;GNS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
SCO;2017;FPO;MIS_MIS_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;PTB;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2021;GNS;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;GTN;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2016;PTB;OTB_MCD_100-119_1_180;#VALUE!;;;;;;;;;;;;;;
ESP;2014;LHP;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;PS;LHM_DWS_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2016;GTN;GNS_DEF_80-89_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2015;GTR;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2019;LHP;PS_SPF_10-31_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2015;GNS;SDN_DEF_>=120_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2018;PTM;OTB_DEF_<16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2017;OTB;LTL_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;OTT;OTB_DEF_100-119_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LLS;GTR_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LA;LHP_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2020;OTB;TBB_CRU_16-31_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2018;OTB;PTM_SPF_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2017;OTM;PTM_SPF_16-31_0_0;#VALUE!;;;;;;;;;;;;;;
ENG;2020;LTL;NK;#VALUE!;;;;;;;;;;;;;;
SVN;2018;LHM;LHP_CEP_0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2017;DRH;DRB_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
NIR;2014;LHP;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LLS;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LNB;NK;#VALUE!;;;;;;;;;;;;;;
ESP;2022;LHM;FPO_CRU_>0_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2022;FPN;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2013;NK;FWR_DEF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2021;LLS;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2020;LA;NK;#VALUE!;;;;;;;;;;;;;;
IRL;2013;OTB;PTM_SPF_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2014;PS;GNS_DEF_60-69_0_0;#VALUE!;;;;;;;;;;;;;;
FRA;2014;NO;DIV_CEP_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;LHP;PS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2022;GND;GNS_DEF_90-99_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2013;PTM;OTB_DEF_70-99_0_0;#VALUE!;;;;;;;;;;;;;;
DNK;2019;GND;GNS_DEF_110-156_0_0;#VALUE!;;;;;;;;;;;;;;
IRL;2014;LHM;LHP_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2023;LHM;LH_FIF_0_0_0;#VALUE!;;;;;;;;;;;;;;
PRT;2019;FPO;GNS_SPF_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;LHP;GNS_SLP_>=16_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;GNS;FPO_MOL_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2016;GND;FPO_CRU_>0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2018;LLD;LHP_LPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
ESP;2013;HMD;LHM_SPF_0_0_0;#VALUE!;;;;;;;;;;;;;;
